dteday,instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,day,month,year,dow,woy,peak_hr,atemp_windspeed,hr_cat,temp_cat,hum_cat,cnt_season
2012-07-23,13540,2012-07-23,3,1,7,8,0,1,1,1,0.72,0.6970000000000001,0.79,0.1045,47,691,738,23,7,2012,0,30,1,0,1,3,2,947476
2012-07-23,13541,2012-07-23,3,1,7,9,0,1,1,2,0.74,0.7121,0.74,0.1343,57,288,345,23,7,2012,0,30,1,0,2,3,2,947476
2012-07-23,13542,2012-07-23,3,1,7,10,0,1,1,2,0.78,0.7424,0.62,0.0,63,137,200,23,7,2012,0,30,0,0,2,3,1,947476
2012-07-23,13543,2012-07-23,3,1,7,11,0,1,1,2,0.8,0.7424,0.52,0.1642,69,129,198,23,7,2012,0,30,0,0,2,3,1,947476
2012-07-23,13544,2012-07-23,3,1,7,12,0,1,1,2,0.8,0.7424,0.52,0.1642,109,205,314,23,7,2012,0,30,0,0,2,3,1,947476
2012-07-23,13545,2012-07-23,3,1,7,13,0,1,1,2,0.8,0.7424,0.52,0.1045,64,176,240,23,7,2012,0,30,0,0,2,3,1,947476
2012-07-23,13546,2012-07-23,3,1,7,14,0,1,1,2,0.78,0.7424,0.59,0.1642,82,189,271,23,7,2012,0,30,0,0,2,3,1,947476
2012-07-23,13547,2012-07-23,3,1,7,15,0,1,1,1,0.8,0.7576,0.55,0.19399999999999998,76,205,281,23,7,2012,0,30,0,0,2,3,1,947476
2012-07-23,13548,2012-07-23,3,1,7,16,0,1,1,1,0.82,0.7727,0.52,0.1343,111,346,457,23,7,2012,0,30,0,0,3,3,1,947476
2012-07-23,13549,2012-07-23,3,1,7,17,0,1,1,1,0.82,0.7727,0.52,0.1343,87,760,847,23,7,2012,0,30,1,0,3,3,1,947476
2012-07-23,13550,2012-07-23,3,1,7,18,0,1,1,1,0.82,0.7576,0.46,0.1045,69,672,741,23,7,2012,0,30,1,0,3,3,1,947476
2012-07-23,13551,2012-07-23,3,1,7,19,0,1,1,1,0.8,0.7424,0.52,0.2537,94,488,582,23,7,2012,0,30,1,0,3,3,1,947476
2012-07-23,13552,2012-07-23,3,1,7,20,0,1,1,1,0.76,0.7121,0.62,0.1642,56,347,403,23,7,2012,0,30,0,0,4,3,1,947476
2012-07-23,13553,2012-07-23,3,1,7,21,0,1,1,1,0.76,0.7121,0.62,0.19399999999999998,45,251,296,23,7,2012,0,30,0,0,4,3,1,947476
2012-07-23,13554,2012-07-23,3,1,7,22,0,1,1,1,0.74,0.6818,0.62,0.19399999999999998,40,169,209,23,7,2012,0,30,0,0,5,3,1,947476
2012-07-23,13555,2012-07-23,3,1,7,23,0,1,1,1,0.72,0.6818,0.66,0.1642,16,98,114,23,7,2012,0,30,0,0,5,3,2,947476
2012-07-24,13556,2012-07-24,3,1,7,0,0,2,1,1,0.7,0.6667,0.74,0.1343,12,52,64,24,7,2012,1,30,0,0,0,3,2,947476
2012-07-24,13557,2012-07-24,3,1,7,1,0,2,1,1,0.68,0.6364,0.79,0.1642,7,10,17,24,7,2012,1,30,0,0,0,2,2,947476
2012-07-24,13558,2012-07-24,3,1,7,2,0,2,1,1,0.66,0.6061,0.83,0.1642,6,10,16,24,7,2012,1,30,0,0,0,2,2,947476
2012-07-24,13559,2012-07-24,3,1,7,3,0,2,1,1,0.66,0.6061,0.83,0.1642,1,5,6,24,7,2012,1,30,0,0,0,2,2,947476
2012-07-24,13560,2012-07-24,3,1,7,4,0,2,1,1,0.66,0.6061,0.83,0.0896,0,6,6,24,7,2012,1,30,0,0,0,2,2,947476
2012-07-24,13561,2012-07-24,3,1,7,5,0,2,1,1,0.66,0.6061,0.83,0.1045,5,45,50,24,7,2012,1,30,0,0,0,2,2,947476
2012-07-24,13562,2012-07-24,3,1,7,6,0,2,1,1,0.66,0.6061,0.83,0.1343,17,173,190,24,7,2012,1,30,0,0,0,2,2,947476
2012-07-24,13563,2012-07-24,3,1,7,7,0,2,1,1,0.7,0.6667,0.74,0.1642,24,492,516,24,7,2012,1,30,1,0,1,3,2,947476
2012-07-24,13564,2012-07-24,3,1,7,8,0,2,1,1,0.74,0.6970000000000001,0.7,0.19399999999999998,49,694,743,24,7,2012,1,30,1,0,1,3,2,947476
2012-07-24,13565,2012-07-24,3,1,7,9,0,2,1,1,0.84,0.8029999999999999,0.53,0.0,40,299,339,24,7,2012,1,30,1,0,2,3,1,947476
2012-07-24,13566,2012-07-24,3,1,7,10,0,2,1,1,0.82,0.7879,0.56,0.2985,62,156,218,24,7,2012,1,30,0,0,2,3,1,947476
2012-07-24,13567,2012-07-24,3,1,7,11,0,2,1,2,0.84,0.8029999999999999,0.53,0.3284,45,156,201,24,7,2012,1,30,0,0,2,3,1,947476
2012-07-24,13568,2012-07-24,3,1,7,12,0,2,1,2,0.82,0.7879,0.56,0.2239,60,169,229,24,7,2012,1,30,0,0,2,3,1,947476
2012-07-24,13569,2012-07-24,3,1,7,13,0,2,1,2,0.84,0.8029999999999999,0.53,0.2985,73,200,273,24,7,2012,1,30,0,0,2,3,1,947476
2012-07-24,13570,2012-07-24,3,1,7,14,0,2,1,2,0.84,0.8029999999999999,0.53,0.2239,48,196,244,24,7,2012,1,30,0,0,2,3,1,947476
2012-07-24,13571,2012-07-24,3,1,7,15,0,2,1,1,0.82,0.7727,0.49,0.2985,73,212,285,24,7,2012,1,30,0,0,2,3,1,947476
2012-07-24,13572,2012-07-24,3,1,7,16,0,2,1,1,0.8,0.7576,0.55,0.2985,86,369,455,24,7,2012,1,30,0,0,3,3,1,947476
2012-07-24,13573,2012-07-24,3,1,7,17,0,2,1,1,0.8,0.7424,0.52,0.3284,94,775,869,24,7,2012,1,30,1,0,3,3,1,947476
2012-07-24,13574,2012-07-24,3,1,7,18,0,2,1,1,0.76,0.7121,0.62,0.3284,110,767,877,24,7,2012,1,30,1,0,3,3,1,947476
2012-07-24,13575,2012-07-24,3,1,7,19,0,2,1,1,0.76,0.7121,0.62,0.1642,109,523,632,24,7,2012,1,30,1,0,3,3,1,947476
2012-07-24,13576,2012-07-24,3,1,7,20,0,2,1,1,0.74,0.6970000000000001,0.66,0.1642,85,438,523,24,7,2012,1,30,0,0,4,3,2,947476
2012-07-24,13577,2012-07-24,3,1,7,21,0,2,1,1,0.74,0.6970000000000001,0.66,0.2239,53,325,378,24,7,2012,1,30,0,0,4,3,2,947476
2012-07-24,13578,2012-07-24,3,1,7,22,0,2,1,1,0.74,0.6970000000000001,0.66,0.2537,43,226,269,24,7,2012,1,30,0,0,5,3,2,947476
2012-07-24,13579,2012-07-24,3,1,7,23,0,2,1,1,0.74,0.6818,0.58,0.3284,38,154,192,24,7,2012,1,30,0,0,5,3,1,947476
2012-07-25,13580,2012-07-25,3,1,7,0,0,3,1,1,0.72,0.6667,0.58,0.2985,9,57,66,25,7,2012,2,30,0,0,0,3,1,947476
2012-07-25,13581,2012-07-25,3,1,7,1,0,3,1,1,0.7,0.6515,0.58,0.19399999999999998,2,26,28,25,7,2012,2,30,0,0,0,3,1,947476
2012-07-25,13582,2012-07-25,3,1,7,2,0,3,1,1,0.68,0.6364,0.61,0.2239,1,11,12,25,7,2012,2,30,0,0,0,2,1,947476
2012-07-25,13583,2012-07-25,3,1,7,3,0,3,1,1,0.66,0.6212,0.65,0.2239,1,11,12,25,7,2012,2,30,0,0,0,2,2,947476
2012-07-25,13584,2012-07-25,3,1,7,4,0,3,1,1,0.64,0.6061,0.65,0.2239,0,4,4,25,7,2012,2,30,0,0,0,2,2,947476
2012-07-25,13585,2012-07-25,3,1,7,5,0,3,1,1,0.64,0.6061,0.65,0.1642,5,54,59,25,7,2012,2,30,0,0,0,2,2,947476
2012-07-25,13586,2012-07-25,3,1,7,6,0,3,1,1,0.64,0.6061,0.65,0.19399999999999998,11,179,190,25,7,2012,2,30,0,0,0,2,2,947476
2012-07-25,13587,2012-07-25,3,1,7,7,0,3,1,1,0.66,0.6212,0.5,0.3284,34,473,507,25,7,2012,2,30,1,1,1,2,1,947476
2012-07-25,13588,2012-07-25,3,1,7,8,0,3,1,1,0.7,0.6364,0.42,0.2537,43,745,788,25,7,2012,2,30,1,1,1,3,0,947476
2012-07-25,13589,2012-07-25,3,1,7,9,0,3,1,1,0.72,0.6515,0.37,0.2985,65,277,342,25,7,2012,2,30,1,0,2,3,0,947476
2012-07-25,13590,2012-07-25,3,1,7,10,0,3,1,1,0.74,0.6515,0.37,0.0,68,163,231,25,7,2012,2,30,0,0,2,3,0,947476
2012-07-25,13591,2012-07-25,3,1,7,11,0,3,1,1,0.76,0.6667,0.33,0.0,79,202,281,25,7,2012,2,30,0,0,2,3,0,947476
2012-07-25,13592,2012-07-25,3,1,7,12,0,3,1,1,0.76,0.6667,0.33,0.0,77,233,310,25,7,2012,2,30,0,0,2,3,0,947476
2012-07-25,13593,2012-07-25,3,1,7,13,0,3,1,1,0.78,0.6818,0.31,0.1642,81,231,312,25,7,2012,2,30,0,0,2,3,0,947476
2012-07-25,13594,2012-07-25,3,1,7,14,0,3,1,1,0.8,0.6970000000000001,0.29,0.1343,88,159,247,25,7,2012,2,30,0,0,2,3,0,947476
2012-07-25,13595,2012-07-25,3,1,7,15,0,3,1,1,0.78,0.6818,0.31,0.0896,94,223,317,25,7,2012,2,30,0,0,2,3,0,947476
2012-07-25,13596,2012-07-25,3,1,7,16,0,3,1,1,0.8,0.6970000000000001,0.29,0.1642,91,393,484,25,7,2012,2,30,0,0,3,3,0,947476
2012-07-25,13597,2012-07-25,3,1,7,17,0,3,1,1,0.8,0.6970000000000001,0.31,0.0,130,783,913,25,7,2012,2,30,1,0,3,3,0,947476
2012-07-25,13598,2012-07-25,3,1,7,18,0,3,1,1,0.8,0.6970000000000001,0.27,0.1343,104,787,891,25,7,2012,2,30,1,0,3,3,0,947476
2012-07-25,13599,2012-07-25,3,1,7,19,0,3,1,1,0.76,0.6667,0.33,0.1343,116,582,698,25,7,2012,2,30,1,0,3,3,0,947476
2012-07-25,13600,2012-07-25,3,1,7,20,0,3,1,1,0.74,0.6515,0.4,0.1642,106,461,567,25,7,2012,2,30,0,0,4,3,0,947476
2012-07-25,13601,2012-07-25,3,1,7,21,0,3,1,1,0.72,0.6515,0.45,0.1343,71,326,397,25,7,2012,2,30,0,0,4,3,1,947476
2012-07-25,13602,2012-07-25,3,1,7,22,0,3,1,1,0.7,0.6515,0.58,0.1343,55,223,278,25,7,2012,2,30,0,0,5,3,1,947476
2012-07-25,13603,2012-07-25,3,1,7,23,0,3,1,1,0.68,0.6364,0.57,0.2985,52,187,239,25,7,2012,2,30,0,0,5,2,1,947476
2012-07-26,13604,2012-07-26,3,1,7,0,0,4,1,1,0.66,0.6212,0.65,0.19399999999999998,27,65,92,26,7,2012,3,30,0,0,0,2,2,947476
2012-07-26,13605,2012-07-26,3,1,7,1,0,4,1,1,0.66,0.6212,0.65,0.2239,6,23,29,26,7,2012,3,30,0,0,0,2,2,947476
2012-07-26,13606,2012-07-26,3,1,7,2,0,4,1,1,0.66,0.6212,0.69,0.2537,5,16,21,26,7,2012,3,30,0,1,0,2,2,947476
2012-07-26,13607,2012-07-26,3,1,7,3,0,4,1,1,0.66,0.6212,0.69,0.2239,0,8,8,26,7,2012,3,30,0,0,0,2,2,947476
2012-07-26,13608,2012-07-26,3,1,7,4,0,4,1,1,0.66,0.6212,0.74,0.19399999999999998,0,4,4,26,7,2012,3,30,0,0,0,2,2,947476
2012-07-26,13609,2012-07-26,3,1,7,5,0,4,1,1,0.66,0.6212,0.74,0.19399999999999998,2,40,42,26,7,2012,3,30,0,0,0,2,2,947476
2012-07-26,13610,2012-07-26,3,1,7,6,0,4,1,1,0.66,0.6061,0.78,0.2537,16,165,181,26,7,2012,3,30,0,0,0,2,2,947476
2012-07-26,13611,2012-07-26,3,1,7,7,0,4,1,1,0.7,0.6667,0.74,0.2537,17,478,495,26,7,2012,3,30,1,1,1,3,2,947476
2012-07-26,13612,2012-07-26,3,1,7,8,0,4,1,2,0.7,0.6667,0.74,0.2537,49,680,729,26,7,2012,3,30,1,1,1,3,2,947476
2012-07-26,13613,2012-07-26,3,1,7,9,0,4,1,2,0.72,0.6818,0.7,0.1343,55,289,344,26,7,2012,3,30,1,0,2,3,2,947476
2012-07-26,13614,2012-07-26,3,1,7,10,0,4,1,1,0.74,0.6970000000000001,0.7,0.2239,79,143,222,26,7,2012,3,30,0,0,2,3,2,947476
2012-07-26,13615,2012-07-26,3,1,7,11,0,4,1,1,0.8,0.8029999999999999,0.66,0.2239,69,143,212,26,7,2012,3,30,0,0,2,3,2,947476
2012-07-26,13616,2012-07-26,3,1,7,12,0,4,1,1,0.84,0.8182,0.56,0.2537,73,206,279,26,7,2012,3,30,0,0,2,3,1,947476
2012-07-26,13617,2012-07-26,3,1,7,13,0,4,1,1,0.86,0.8333,0.53,0.2985,53,189,242,26,7,2012,3,30,0,0,2,3,1,947476
2012-07-26,13618,2012-07-26,3,1,7,14,0,4,1,1,0.9,0.8788,0.47,0.2537,62,151,213,26,7,2012,3,30,0,0,2,3,1,947476
2012-07-26,13619,2012-07-26,3,1,7,15,0,4,1,1,0.92,0.8939,0.42,0.2985,65,173,238,26,7,2012,3,30,0,0,2,3,0,947476
2012-07-26,13620,2012-07-26,3,1,7,16,0,4,1,1,0.94,0.8788,0.38,0.3881,62,312,374,26,7,2012,3,30,0,0,3,3,0,947476
2012-07-26,13621,2012-07-26,3,1,7,17,0,4,1,1,0.9,0.8636,0.45,0.4179,110,628,738,26,7,2012,3,30,1,0,3,3,1,947476
2012-07-26,13622,2012-07-26,3,1,7,18,0,4,1,1,0.92,0.8788,0.4,0.3582,73,615,688,26,7,2012,3,30,1,0,3,3,0,947476
2012-07-26,13623,2012-07-26,3,1,7,19,0,4,1,1,0.9,0.8636,0.45,0.3284,80,534,614,26,7,2012,3,30,1,0,3,3,1,947476
2012-07-26,13624,2012-07-26,3,1,7,20,0,4,1,1,0.86,0.8182,0.5,0.2537,47,399,446,26,7,2012,3,30,0,0,4,3,1,947476
2012-07-26,13625,2012-07-26,3,1,7,21,0,4,1,1,0.8,0.7424,0.49,0.6119,35,236,271,26,7,2012,3,30,0,0,4,3,1,947476
2012-07-26,13626,2012-07-26,3,1,7,22,0,4,1,1,0.8,0.7424,0.49,0.6119,33,201,234,26,7,2012,3,30,0,0,5,3,1,947476
2012-07-26,13627,2012-07-26,3,1,7,23,0,4,1,1,0.72,0.6818,0.7,0.1343,18,127,145,26,7,2012,3,30,0,0,5,3,2,947476
2012-07-27,13628,2012-07-27,3,1,7,0,0,5,1,1,0.72,0.6818,0.7,0.0,14,83,97,27,7,2012,4,30,0,0,0,3,2,947476
2012-07-27,13629,2012-07-27,3,1,7,1,0,5,1,1,0.72,0.6818,0.7,0.1045,12,42,54,27,7,2012,4,30,0,0,0,3,2,947476
2012-07-27,13630,2012-07-27,3,1,7,2,0,5,1,1,0.7,0.6667,0.79,0.1343,8,18,26,27,7,2012,4,30,0,0,0,3,2,947476
2012-07-27,13631,2012-07-27,3,1,7,3,0,5,1,1,0.7,0.6667,0.74,0.1642,3,9,12,27,7,2012,4,30,0,0,0,3,2,947476
2012-07-27,13632,2012-07-27,3,1,7,4,0,5,1,1,0.7,0.6667,0.79,0.0,3,5,8,27,7,2012,4,30,0,0,0,3,2,947476
2012-07-27,13633,2012-07-27,3,1,7,5,0,5,1,1,0.7,0.6667,0.84,0.0,3,34,37,27,7,2012,4,30,0,0,0,3,2,947476
2012-07-27,13634,2012-07-27,3,1,7,6,0,5,1,1,0.7,0.6667,0.79,0.0,10,129,139,27,7,2012,4,30,0,0,0,3,2,947476
2012-07-27,13635,2012-07-27,3,1,7,7,0,5,1,1,0.72,0.6818,0.7,0.19399999999999998,13,397,410,27,7,2012,4,30,1,0,1,3,2,947476
2012-07-27,13636,2012-07-27,3,1,7,8,0,5,1,1,0.76,0.7273,0.66,0.0896,34,642,676,27,7,2012,4,30,1,0,1,3,2,947476
2012-07-27,13637,2012-07-27,3,1,7,9,0,5,1,1,0.82,0.7727,0.49,0.2836,34,329,363,27,7,2012,4,30,1,0,2,3,1,947476
2012-07-27,13638,2012-07-27,3,1,7,10,0,5,1,1,0.84,0.7727,0.47,0.0,85,146,231,27,7,2012,4,30,0,0,2,3,1,947476
2012-07-27,13639,2012-07-27,3,1,7,11,0,5,1,1,0.84,0.7727,0.47,0.3284,67,184,251,27,7,2012,4,30,0,0,2,3,1,947476
2012-07-27,13640,2012-07-27,3,1,7,12,0,5,1,1,0.84,0.7879,0.49,0.3582,92,207,299,27,7,2012,4,30,0,0,2,3,1,947476
2012-07-27,13641,2012-07-27,3,1,7,13,0,5,1,1,0.84,0.7727,0.47,0.2836,83,231,314,27,7,2012,4,30,0,0,2,3,1,947476
2012-07-27,13642,2012-07-27,3,1,7,14,0,5,1,1,0.86,0.8029999999999999,0.47,0.2985,105,221,326,27,7,2012,4,30,0,0,2,3,1,947476
2012-07-27,13643,2012-07-27,3,1,7,15,0,5,1,1,0.86,0.7879,0.41,0.2239,81,242,323,27,7,2012,4,30,0,0,2,3,0,947476
2012-07-27,13644,2012-07-27,3,1,7,16,0,5,1,1,0.84,0.7727,0.47,0.2239,80,419,499,27,7,2012,4,30,0,0,3,3,1,947476
2012-07-27,13645,2012-07-27,3,1,7,17,0,5,1,1,0.86,0.7879,0.41,0.2836,101,598,699,27,7,2012,4,30,1,0,3,3,0,947476
2012-07-27,13646,2012-07-27,3,1,7,18,0,5,1,1,0.82,0.7576,0.46,0.1642,100,522,622,27,7,2012,4,30,1,0,3,3,1,947476
2012-07-27,13647,2012-07-27,3,1,7,19,0,5,1,1,0.82,0.7727,0.52,0.19399999999999998,93,423,516,27,7,2012,4,30,1,0,3,3,1,947476
2012-07-27,13648,2012-07-27,3,1,7,20,0,5,1,1,0.78,0.7424,0.59,0.1045,85,269,354,27,7,2012,4,30,0,0,4,3,1,947476
2012-07-27,13649,2012-07-27,3,1,7,21,0,5,1,1,0.78,0.7424,0.59,0.1045,71,189,260,27,7,2012,4,30,0,0,4,3,1,947476
2012-07-27,13650,2012-07-27,3,1,7,22,0,5,1,1,0.78,0.7424,0.59,0.1343,48,151,199,27,7,2012,4,30,0,0,5,3,1,947476
2012-07-27,13651,2012-07-27,3,1,7,23,0,5,1,1,0.76,0.7273,0.66,0.0,34,155,189,27,7,2012,4,30,0,0,5,3,2,947476
2012-07-28,13652,2012-07-28,3,1,7,0,0,6,0,1,0.74,0.6818,0.62,0.1343,21,170,191,28,7,2012,5,30,0,0,0,3,1,947476
2012-07-28,13653,2012-07-28,3,1,7,1,0,6,0,1,0.72,0.6818,0.7,0.0896,11,69,80,28,7,2012,5,30,0,0,0,3,2,947476
2012-07-28,13654,2012-07-28,3,1,7,2,0,6,0,1,0.72,0.6818,0.7,0.0,14,76,90,28,7,2012,5,30,0,0,0,3,2,947476
2012-07-28,13655,2012-07-28,3,1,7,3,0,6,0,1,0.72,0.6818,0.7,0.0,10,33,43,28,7,2012,5,30,0,0,0,3,2,947476
2012-07-28,13656,2012-07-28,3,1,7,4,0,6,0,1,0.7,0.6667,0.79,0.19399999999999998,1,10,11,28,7,2012,5,30,0,0,0,3,2,947476
2012-07-28,13657,2012-07-28,3,1,7,5,0,6,0,1,0.68,0.6364,0.79,0.1642,4,10,14,28,7,2012,5,30,0,0,0,2,2,947476
2012-07-28,13658,2012-07-28,3,1,7,6,0,6,0,1,0.7,0.6515,0.7,0.1045,10,40,50,28,7,2012,5,30,0,0,0,3,2,947476
2012-07-28,13659,2012-07-28,3,1,7,7,0,6,0,1,0.72,0.6818,0.7,0.1343,18,58,76,28,7,2012,5,30,0,0,1,3,2,947476
2012-07-28,13660,2012-07-28,3,1,7,8,0,6,0,1,0.74,0.6970000000000001,0.66,0.1642,36,127,163,28,7,2012,5,30,0,0,1,3,2,947476
2012-07-28,13661,2012-07-28,3,1,7,9,0,6,0,1,0.78,0.7424,0.59,0.1045,110,227,337,28,7,2012,5,30,0,0,2,3,1,947476
2012-07-28,13662,2012-07-28,3,1,7,10,0,6,0,1,0.82,0.7727,0.52,0.2239,129,266,395,28,7,2012,5,30,1,0,2,3,1,947476
2012-07-28,13663,2012-07-28,3,1,7,11,0,6,0,1,0.84,0.7424,0.39,0.2239,162,295,457,28,7,2012,5,30,1,0,2,3,0,947476
2012-07-28,13664,2012-07-28,3,1,7,12,0,6,0,1,0.84,0.7576,0.41,0.2239,157,330,487,28,7,2012,5,30,1,0,2,3,0,947476
2012-07-28,13665,2012-07-28,3,1,7,13,0,6,0,1,0.86,0.7879,0.41,0.2836,173,325,498,28,7,2012,5,30,1,0,2,3,0,947476
2012-07-28,13666,2012-07-28,3,1,7,14,0,6,0,1,0.86,0.7727,0.39,0.2537,186,308,494,28,7,2012,5,30,1,0,2,3,0,947476
2012-07-28,13667,2012-07-28,3,1,7,15,0,6,0,1,0.88,0.7727,0.32,0.2836,206,291,497,28,7,2012,5,30,1,0,2,3,0,947476
2012-07-28,13668,2012-07-28,3,1,7,16,0,6,0,1,0.86,0.7727,0.39,0.2239,208,279,487,28,7,2012,5,30,1,0,3,3,0,947476
2012-07-28,13669,2012-07-28,3,1,7,17,0,6,0,1,0.82,0.7576,0.46,0.19399999999999998,199,280,479,28,7,2012,5,30,1,0,3,3,1,947476
2012-07-28,13670,2012-07-28,3,1,7,18,0,6,0,1,0.82,0.7424,0.43,0.2836,151,330,481,28,7,2012,5,30,1,0,3,3,0,947476
2012-07-28,13671,2012-07-28,3,1,7,19,0,6,0,1,0.68,0.6364,0.83,0.0,115,223,338,28,7,2012,5,30,1,0,3,2,2,947476
2012-07-28,13672,2012-07-28,3,1,7,20,0,6,0,1,0.66,0.6061,0.83,0.2239,79,154,233,28,7,2012,5,30,0,0,4,2,2,947476
2012-07-28,13673,2012-07-28,3,1,7,21,0,6,0,1,0.66,0.6061,0.78,0.0896,94,206,300,28,7,2012,5,30,0,0,4,2,2,947476
2012-07-28,13674,2012-07-28,3,1,7,22,0,6,0,1,0.66,0.6061,0.78,0.0896,88,188,276,28,7,2012,5,30,0,0,5,2,2,947476
2012-07-28,13675,2012-07-28,3,1,7,23,0,6,0,1,0.66,0.6061,0.83,0.0896,52,156,208,28,7,2012,5,30,0,0,5,2,2,947476
2012-07-29,13676,2012-07-29,3,1,7,0,0,0,0,1,0.66,0.5909,0.89,0.1343,59,129,188,29,7,2012,6,30,0,0,0,2,3,947476
2012-07-29,13677,2012-07-29,3,1,7,1,0,0,0,1,0.66,0.6061,0.83,0.1045,49,109,158,29,7,2012,6,30,0,0,0,2,2,947476
2012-07-29,13678,2012-07-29,3,1,7,2,0,0,0,1,0.66,0.6212,0.74,0.1343,33,79,112,29,7,2012,6,30,0,0,0,2,2,947476
2012-07-29,13679,2012-07-29,3,1,7,3,0,0,0,1,0.66,0.6212,0.69,0.2239,18,37,55,29,7,2012,6,30,0,0,0,2,2,947476
2012-07-29,13680,2012-07-29,3,1,7,4,0,0,0,1,0.64,0.6061,0.69,0.19399999999999998,2,11,13,29,7,2012,6,30,0,0,0,2,2,947476
2012-07-29,13681,2012-07-29,3,1,7,5,0,0,0,1,0.62,0.5909,0.78,0.19399999999999998,3,14,17,29,7,2012,6,30,0,0,0,2,2,947476
2012-07-29,13682,2012-07-29,3,1,7,6,0,0,0,1,0.64,0.6061,0.73,0.1642,6,12,18,29,7,2012,6,30,0,0,0,2,2,947476
2012-07-29,13683,2012-07-29,3,1,7,7,0,0,0,1,0.66,0.6212,0.69,0.2537,4,36,40,29,7,2012,6,30,0,1,1,2,2,947476
2012-07-29,13684,2012-07-29,3,1,7,8,0,0,0,1,0.7,0.6515,0.65,0.2239,37,90,127,29,7,2012,6,30,0,0,1,3,2,947476
2012-07-29,13685,2012-07-29,3,1,7,9,0,0,0,1,0.72,0.6818,0.62,0.2537,64,162,226,29,7,2012,6,30,0,0,2,3,1,947476
2012-07-29,13686,2012-07-29,3,1,7,10,0,0,0,1,0.74,0.6818,0.62,0.0,123,258,381,29,7,2012,6,30,1,0,2,3,1,947476
2012-07-29,13687,2012-07-29,3,1,7,11,0,0,0,1,0.76,0.6970000000000001,0.55,0.2239,183,326,509,29,7,2012,6,30,1,0,2,3,1,947476
2012-07-29,13688,2012-07-29,3,1,7,12,0,0,0,1,0.76,0.6970000000000001,0.55,0.3284,154,357,511,29,7,2012,6,30,1,0,2,3,1,947476
2012-07-29,13689,2012-07-29,3,1,7,13,0,0,0,1,0.8,0.7424,0.49,0.2239,181,302,483,29,7,2012,6,30,1,0,2,3,1,947476
2012-07-29,13690,2012-07-29,3,1,7,14,0,0,0,1,0.8,0.7273,0.46,0.19399999999999998,231,291,522,29,7,2012,6,30,1,0,2,3,1,947476
2012-07-29,13691,2012-07-29,3,1,7,15,0,0,0,1,0.8,0.7273,0.43,0.1343,195,306,501,29,7,2012,6,30,1,0,2,3,0,947476
2012-07-29,13692,2012-07-29,3,1,7,16,0,0,0,1,0.8,0.7273,0.43,0.1343,191,330,521,29,7,2012,6,30,1,0,3,3,0,947476
2012-07-29,13693,2012-07-29,3,1,7,17,0,0,0,1,0.82,0.7424,0.41,0.1642,164,367,531,29,7,2012,6,30,1,0,3,3,0,947476
2012-07-29,13694,2012-07-29,3,1,7,18,0,0,0,1,0.8,0.7121,0.41,0.2985,117,302,419,29,7,2012,6,30,1,0,3,3,0,947476
2012-07-29,13695,2012-07-29,3,1,7,19,0,0,0,1,0.76,0.6970000000000001,0.55,0.1642,143,300,443,29,7,2012,6,30,1,0,3,3,1,947476
2012-07-29,13696,2012-07-29,3,1,7,20,0,0,0,1,0.74,0.6970000000000001,0.66,0.1045,75,228,303,29,7,2012,6,30,0,0,4,3,2,947476
2012-07-29,13697,2012-07-29,3,1,7,21,0,0,0,1,0.72,0.6818,0.7,0.1343,72,199,271,29,7,2012,6,30,0,0,4,3,2,947476
2012-07-29,13698,2012-07-29,3,1,7,22,0,0,0,1,0.7,0.6515,0.7,0.1045,31,117,148,29,7,2012,6,30,0,0,5,3,2,947476
2012-07-29,13699,2012-07-29,3,1,7,23,0,0,0,1,0.7,0.6515,0.7,0.0,18,82,100,29,7,2012,6,30,0,0,5,3,2,947476
2012-07-30,13700,2012-07-30,3,1,7,0,0,1,1,1,0.7,0.6667,0.74,0.0896,12,46,58,30,7,2012,0,31,0,0,0,3,2,947476
2012-07-30,13701,2012-07-30,3,1,7,1,0,1,1,1,0.7,0.6667,0.74,0.0,4,15,19,30,7,2012,0,31,0,0,0,3,2,947476
2012-07-30,13702,2012-07-30,3,1,7,2,0,1,1,1,0.68,0.6364,0.74,0.0,2,6,8,30,7,2012,0,31,0,0,0,2,2,947476
2012-07-30,13703,2012-07-30,3,1,7,3,0,1,1,1,0.66,0.6061,0.83,0.0,0,3,3,30,7,2012,0,31,0,0,0,2,2,947476
2012-07-30,13704,2012-07-30,3,1,7,4,0,1,1,1,0.66,0.6061,0.83,0.0,0,5,5,30,7,2012,0,31,0,0,0,2,2,947476
2012-07-30,13705,2012-07-30,3,1,7,5,0,1,1,1,0.66,0.6061,0.83,0.1045,4,43,47,30,7,2012,0,31,0,0,0,2,2,947476
2012-07-30,13706,2012-07-30,3,1,7,6,0,1,1,1,0.66,0.6061,0.83,0.1642,6,155,161,30,7,2012,0,31,0,0,0,2,2,947476
2012-07-30,13707,2012-07-30,3,1,7,7,0,1,1,1,0.7,0.6667,0.79,0.0896,14,455,469,30,7,2012,0,31,1,0,1,3,2,947476
2012-07-30,13708,2012-07-30,3,1,7,8,0,1,1,2,0.72,0.6970000000000001,0.74,0.1045,31,720,751,30,7,2012,0,31,1,0,1,3,2,947476
